"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p_val_fdr"
"113","mmu-miR-30d-5p",303447.291603335,0.506823489718317,0.16343787863553,3.10101607992932,0.00192857817350076,0.0106157134859954,0.0106157134859954
"114","mmu-miR-669b-5p",57.7601364360916,-0.911781162250053,0.294755582752451,-3.09334654066861,0.00197912880786014,0.0107984045481492,0.0107984045481492
"115","mmu-miR-467a-5p",1266.20016836264,-0.756170795943567,0.246287006066165,-3.07028295167315,0.0021385606210112,0.0114671095368014,0.0114671095368014
"116","mmu-miR-467b-5p",1266.20016836264,-0.756170795943567,0.246287006066165,-3.07028295167315,0.0021385606210112,0.0114671095368014,0.0114671095368014
"117","mmu-miR-1843b-3p",125.100036681119,0.840365643787999,0.275597694064918,3.04924773278418,0.00229415216048861,0.0120929037612196,0.0120929037612196
"118","mmu-miR-369-5p",196.613288829002,-0.994465465364754,0.326032258854714,-3.05020573380718,0.002286846560055,0.0120929037612196,0.0120929037612196
"119","mmu-miR-143-3p",2053979.01804244,0.437117444377179,0.143631730925799,3.04332087039316,0.00233982697253783,0.0121281031409878,0.0121281031409878
"120","mmu-miR-203-3p",2520.25482074625,0.692404983624135,0.227366582388914,3.04532432316622,0.00232429520646074,0.0121281031409878,0.0121281031409878
"121","mmu-miR-342-3p",3822.50623800857,-0.486411104402749,0.159967344585368,-3.0406899962209,0.002360367172802,0.0121334576982053,0.0121334576982053
"122","mmu-miR-377-3p",29.972043830189,-1.22948541254934,0.405811835493235,-3.0296933332538,0.00244802167222601,0.0124808973780703,0.0124808973780703
"123","mmu-miR-320-3p",5440.12084948448,0.533567504805643,0.176499154515453,3.02305983431171,0.00250232761590284,0.0126540469682241,0.0126540469682241
"124","mmu-miR-433-3p",139.738242332214,-1.12525378467943,0.373174933945078,-3.0153520033718,0.00256681171340037,0.0126710863947225,0.0126710863947225
"125","mmu-miR-673-3p",60.3281508833842,-1.23218636097447,0.408047444650744,-3.01971346010787,0.00253013930812137,0.0126710863947225,0.0126710863947225
"126","mmu-miR-673-5p",426.739243381394,-1.15518144484332,0.382863772493229,-3.01721272117421,0.00255110720581281,0.0126710863947225,0.0126710863947225
"127","mmu-let-7c-5p",284771.916590223,0.551933567525538,0.183548387918578,3.0070194229675,0.00263822905687574,0.0128523315781625,0.0128523315781625
"128","mmu-miR-376c-3p",149.994742052304,-1.04742150604143,0.348413816943261,-3.00625708598694,0.0026448528006508,0.0128523315781625,0.0128523315781625
"129","mmu-miR-17-5p",1896.82389514154,-0.454435807480868,0.151443746963765,-3.0006904648866,0.00269368232649073,0.0129881426905212,0.0129881426905212
"130","mmu-miR-874-5p",131.697936918347,0.55772361556361,0.18642094934422,2.9917432430504,0.00277389454802026,0.0132720185297585,0.0132720185297585
"131","mmu-miR-147-3p",366.448681673158,-1.28210568358019,0.429296073717827,-2.98653018760872,0.00282162978762061,0.0133710560500047,0.0133710560500047
"132","mmu-miR-222-5p",118.675257407782,0.413504125366433,0.138536374883645,2.98480543982568,0.00283758745755728,0.0133710560500047,0.0133710560500047
"133","mmu-miR-127-3p",96018.1321001776,-1.07945859314875,0.364462238922708,-2.96178445355396,0.00305861821698931,0.0143042145185515,0.0143042145185515
"134","mmu-miR-351-3p",30.7301237574928,-1.10242146535683,0.372525147433393,-2.95932092894197,0.00308317830936864,0.0143114694658753,0.0143114694658753
"135","mmu-miR-676-3p",2357.29715903776,0.836549385835909,0.283270456698929,2.95318260712597,0.00314515852328833,0.0144910266776692,0.0144910266776692
"136","mmu-miR-455-3p",1424.53476998806,1.2838025506936,0.435904653672806,2.94514531991493,0.00322803010635162,0.0147634906334611,0.0147634906334611
"137","mmu-miR-467a-3p",212.108724312161,-0.839192957069372,0.286913395401852,-2.92489988448952,0.00344567057593802,0.0155304862190829,0.0155304862190829
"138","mmu-miR-467d-3p",212.108724312161,-0.839192957069372,0.286913395401852,-2.92489988448952,0.00344567057593802,0.0155304862190829,0.0155304862190829
"139","mmu-miR-708-5p",52.4873794947311,1.27663409685944,0.437720865998012,2.91654841253383,0.0035392779198246,0.0158376321304381,0.0158376321304381
"140","mmu-miR-183-5p",190.885277605444,-1.2514572174649,0.429496380414186,-2.91377826341179,0.00357083439595934,0.0158647071020479,0.0158647071020479
"141","mmu-miR-669a-5p",1351.05884995475,-0.861564072035613,0.296617839079919,-2.90462662228308,0.00367691442137576,0.0161059209161671,0.0161059209161671
"142","mmu-miR-669p-5p",1351.05884995475,-0.861564072035613,0.296617839079919,-2.90462662228308,0.00367691442137576,0.0161059209161671,0.0161059209161671
