"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p_val_fdr"
"175","mmu-miR-378a-3p",826326.001271317,0.964180536516608,0.378194808465414,2.54942827065481,0.0107899704811635,0.037335750130844,0.038132736586839
"176","mmu-miR-434-3p",9091.68142378066,-0.75114371944034,0.29451247986244,-2.55046482169849,0.01075793803357,0.037335750130844,0.038132736586839
"177","mmu-miR-690",135.126833248844,1.29082076448687,0.506956574759169,2.54621564993032,0.0108897891218497,0.037468257487042,0.0382680725072909
"178","mmu-miR-106a-5p",10.5710996056724,0.897083374123909,0.35531332620379,2.52476703789429,0.0115775008432145,0.0393893743771933,0.0402301984607788
"179","mmu-miR-26a-1-3p",9.90193409218961,-1.24550419104965,0.493296612273469,-2.52485859432415,0.0115744851664433,0.0393893743771933,0.0402301984607788
"180","mmu-miR-466h-5p",7.81860186210437,1.27836672778907,0.508095198398156,2.51599844245587,0.0118695707361987,0.0399368429742817,0.040789353579644
"181","mmu-miR-6944-3p",69.1195874625134,-0.970849847300097,0.385596790903105,-2.51778508069601,0.011809535699183,0.0399368429742817,0.040789353579644
"182","mmu-miR-3962",7.56563748796414,0.90341016584066,0.359659234417921,2.51185032772134,0.0120100013877425,0.0401873123359075,0.0410451695778891
"183","mmu-miR-195a-5p",16441.7312812879,-0.537962486141617,0.215086838908287,-2.50114088278086,0.0123793921712816,0.0409730969147309,0.041847727883354
"184","mmu-miR-19a-3p",132.183709604044,0.719309236032135,0.287582642623498,2.50122618482873,0.0123764106085308,0.0409730969147309,0.041847727883354
"185","mmu-miR-3086-5p",12.6747886000502,-0.970698415099913,0.389044652852433,-2.49508226879063,0.0125927930119767,0.0414541132123989,0.0423390121808081
"186","mmu-miR-146a-5p",6665.94097634309,-0.447852130035947,0.18062666440673,-2.47943531209482,0.0131590596874022,0.0430853083313329,0.0440050275567965
"187","mmu-miR-30e-5p",446318.976799104,0.519985265250134,0.210157960157596,2.47425919465625,0.0133512793407932,0.0434809043772357,0.0444090681816758
"188","mmu-miR-490-5p",53.1822596391955,0.98174258235293,0.401739121568004,2.44373159009545,0.0145362366719232,0.0470881283680917,0.0480932936698736
"189","mmu-miR-499-3p",392.395436004027,1.24475893026626,0.511715687831124,2.4325205575426,0.0149941403201365,0.0481631318558082,0.0491912446868845
"190","mmu-miR-6996-5p",16.5573007434769,0.684076226126511,0.281310789831189,2.43174542482717,0.015026264454193,0.0481631318558082,0.0491912446868845
