"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p_val_fdr"
"349","mmu-miR-3969",192.383329934619,-1.54792282023043,0.510239721809615,-3.03371680813202,0.00241561068230355,0.00431902884171179,0.00431902884171179
"350","mmu-miR-192-5p",46213.1327931591,0.682066035839675,0.227328047769928,3.00036023944557,0.00269660473487384,0.00480766101303221,0.00480766101303221
"351","mmu-miR-7015-3p",25.5446550022733,0.659069421117054,0.219805823267914,2.99841656293944,0.00271386455182686,0.00482464809213664,0.00482464809213664
"352","mmu-miR-1981-5p",113.321213177847,-0.318995503392156,0.106769021871227,-2.98771589175832,0.00281070702221501,0.00498261699392661,0.00498261699392661
"353","mmu-miR-712-5p",30.5168631653814,-1.74573083582353,0.586889162941725,-2.97454944826928,0.00293419160714651,0.0051867862970522,0.0051867862970522
"354","mmu-miR-350-3p",265.505308007072,-0.492415387052279,0.166641043029091,-2.95494662120134,0.00312723152263734,0.00551240810769972,0.00551240810769972
"355","mmu-miR-17-3p",339.869134180734,-0.322550646400694,0.109541641397762,-2.94454823101895,0.00323426532410339,0.00568501848518456,0.00568501848518456
"356","mmu-miR-27b-5p",869.132740458781,-0.597626643849268,0.203765805187536,-2.93290939222723,0.00335801876287049,0.00588596547199772,0.00588596547199772
"357","mmu-miR-379-5p",793.192479092178,-1.04672944644498,0.357309154741435,-2.92947838742739,0.00339531423777478,0.0059346669030013,0.0059346669030013
"358","mmu-miR-378d",41852.7277417385,1.26974255130017,0.43383349216702,2.92679697216954,0.00342472368026356,0.00596935077230297,0.00596935077230297
"359","mmu-miR-7219-3p",18.3977185810386,-0.720924001192999,0.246424494401796,-2.92553710191459,0.00343862170056391,0.00597688005891888,0.00597688005891888
"360","mmu-miR-98-3p",200.887333906073,0.477555867003319,0.163543576871513,2.92005272318648,0.00349972171783334,0.00606618431091113,0.00606618431091113
"361","mmu-miR-193b-3p",989.169991834577,-0.738386475820324,0.261319700350186,-2.82560585685211,0.0047191292118006,0.00815716517496836,0.00815716517496836
"362","mmu-miR-511-5p",95.1301092462289,-0.634557564247711,0.226130512340688,-2.80615631070471,0.00501363649547847,0.00864229053364245,0.00864229053364245
"363","mmu-miR-3082-3p",199.66219454462,0.336666079572304,0.120851310634066,2.78578757487967,0.00533978518782057,0.00917913486831966,0.00917913486831966
"364","mmu-miR-1843b-5p",4860.79816340246,0.361977891169025,0.13009987598686,2.78230773414101,0.00539738349564552,0.00925265742110661,0.00925265742110661
"365","mmu-miR-700-3p",106.712994027964,0.419313172998629,0.151106508165316,2.77495111289241,0.0055210006225744,0.00943864216023678,0.00943864216023678
"366","mmu-miR-20a-5p",2734.9143619843,0.789698393569267,0.287845209710415,2.74348284052995,0.00607912253161294,0.010364405627668,0.010364405627668
"367","mmu-miR-574-3p",2084.51112445692,-0.924638963758862,0.339041789070975,-2.72721237783847,0.00638719144783522,0.010859965840461,0.010859965840461
"368","mmu-miR-126a-5p",827887.747563968,0.709637682333301,0.260341740261016,2.72579295821648,0.00641472221370473,0.0108771376667167,0.0108771376667167
"369","mmu-miR-152-5p",1760.10046670209,-0.84830101243473,0.312198548227478,-2.71718435992416,0.0065839921933373,0.0111038138611959,0.0111038138611959
"370","mmu-miR-1927",5.52682385571985,-1.01371404669413,0.372980612225534,-2.71787329814655,0.00657029927335574,0.0111038138611959,0.0111038138611959
"371","mmu-miR-1948-3p",69.7321504428698,-0.643239084512483,0.239643381132895,-2.68415126456496,0.00727141990073275,0.0122300970837122,0.0122300970837122
"372","mmu-miR-598-3p",50.572995949329,-0.46921769158728,0.175394256674465,-2.67521696823948,0.00746809013558983,0.0125271189371184,0.0125271189371184
"373","mmu-miR-342-3p",3822.50623800857,-0.432695031132568,0.163285011829622,-2.64993722500421,0.00805067279200504,0.0134681496574025,0.0134681496574025
"374","mmu-miR-450a-5p",6066.66855411855,0.478770401448583,0.181549317504391,2.63713688395994,0.00836090855782125,0.0139497511766857,0.0139497511766857
"375","mmu-let-7c-1-3p",294.005874632067,0.521183701647088,0.197728099821435,2.63586056871916,0.00839242088384331,0.0139649883507153,0.0139649883507153
"376","mmu-miR-328-3p",4065.63608416304,0.66503901241652,0.252560796805327,2.63318385445675,0.00845885442580853,0.0140380988343205,0.0140380988343205
"377","mmu-miR-212-5p",896.424890874058,-0.483548935322811,0.184084248574248,-2.62678061305054,0.00861968879802799,0.0142670711139774,0.0142670711139774
"378","mmu-miR-203-3p",2520.25482074625,0.587411686355548,0.22433670758626,2.6184376719966,0.00883334269782467,0.0145820260408534,0.0145820260408534
"379","mmu-miR-24-1-5p",255.122361802495,0.425427971799709,0.162619841808725,2.6160889536475,0.00889433828027401,0.014643976482562,0.014643976482562
"380","mmu-miR-3084-5p",27.5047852972816,0.610295391144844,0.234107874427725,2.6068981773326,0.00913665254426997,0.0150033452305907,0.0150033452305907
"381","mmu-miR-133b-3p",17883.0968254884,1.04007632757965,0.403156634853903,2.57983185110312,0.00988484333577941,0.0161893497152923,0.0161893497152923
"382","mmu-miR-466c-5p",41.027156604901,-1.08521696079466,0.435294894838977,-2.49306153980073,0.0126646893847351,0.0206878695708762,0.0206878695708762
"383","mmu-miR-8112",40.5141993516658,-0.568461200243145,0.228398955231024,-2.48889579931813,0.012814051605922,0.0208772015720504,0.0208772015720504
"384","mmu-miR-1960",61.4330303123838,0.967119330463093,0.392417556681229,2.46451595754853,0.0137198454160906,0.0222947488011473,0.0222947488011473
"385","mmu-miR-132-3p",1996.77632623289,-0.603741906961151,0.245067762955761,-2.46357129831938,0.0137560533257604,0.0222955253903233,0.0222955253903233
"386","mmu-miR-221-5p",634.116423173655,-0.593274255849921,0.242861240567512,-2.44285277660434,0.0145716802879471,0.0235562914499455,0.0235562914499455
"387","mmu-miR-674-3p",3056.99950772816,0.488873377077219,0.20046724502468,2.43866960418912,0.0147414393001793,0.0237691424374984,0.0237691424374984
"388","mmu-miR-877-3p",17.5942298470974,-0.737474755568444,0.302865400168498,-2.43499176584104,0.0148921285834275,0.0239502274125226,0.0239502274125226
"389","mmu-miR-3535",229.398056257487,-0.993567241762512,0.412891407574714,-2.40636453928319,0.0161121781171286,0.0258457561570391,0.0258457561570391
"390","mmu-miR-378c",154011.331243501,1.03053426735691,0.431972123903671,2.38564993047263,0.0170489713050089,0.0272783540880142,0.0272783540880142
"391","mmu-miR-330-5p",827.799649406775,0.125849728606167,0.0530809461798501,2.37090213463339,0.0177447288990546,0.0283189535371102,0.0283189535371102
"392","mmu-miR-93-5p",12168.9691254081,-0.374280758386529,0.158217328488923,-2.36561166821074,0.018000313976415,0.028653561023681,0.028653561023681
"393","mmu-miR-505-3p",19.4539191818887,0.50907270803704,0.216596700121398,2.35032531775284,0.0187570094709829,0.0297821219081255,0.0297821219081255
"394","mmu-let-7d-5p",41161.6433959372,0.424850881544124,0.181344002445899,2.34278981280823,0.019140162409862,0.0303133536643499,0.0303133536643499
"395","mmu-miR-106b-5p",2179.44638612361,-0.475799376536512,0.203265266463036,-2.34078052200343,0.0192434758651227,0.0303230528783751,0.0303230528783751
"396","mmu-miR-5100",14.4277529209508,-0.95585803897165,0.408309105541964,-2.34101573047925,0.0192313568115325,0.0303230528783751,0.0303230528783751
"397","mmu-miR-351-3p",30.7301237574928,-0.923712214314585,0.395545258010384,-2.33528830293887,0.0195283648159269,0.0306944575444292,0.0306944575444292
"398","mmu-miR-155-3p",19.1770631969559,0.610538524750924,0.262478927892926,2.32604776944222,0.0200160024460221,0.0313818731817031,0.0313818731817031
"399","mmu-miR-744-3p",307.034988827264,0.400164736888353,0.172714213804104,2.31691838253815,0.0205081781986778,0.0320729403407893,0.0320729403407893
"400","mmu-miR-466a-3p",471.648298735657,-0.589434028098785,0.254655421050622,-2.31463373395697,0.0206329850955653,0.032107188777139,0.032107188777139
"401","mmu-miR-466e-3p",471.648298735657,-0.589434028098785,0.254655421050622,-2.31463373395697,0.0206329850955653,0.032107188777139,0.032107188777139
"402","mmu-miR-466b-3p",494.793447021624,-0.581652153598509,0.252097862285295,-2.3072474646384,0.0210410284156443,0.0324990141865398,0.0324990141865398
"403","mmu-miR-466c-3p",494.793447021624,-0.581652153598509,0.252097862285295,-2.3072474646384,0.0210410284156443,0.0324990141865398,0.0324990141865398
"404","mmu-miR-466p-3p",494.793447021624,-0.581652153598509,0.252097862285295,-2.3072474646384,0.0210410284156443,0.0324990141865398,0.0324990141865398
"405","mmu-miR-129-5p",63.0163308978356,-0.607121227947965,0.265414100101117,-2.28744903800011,0.0221696267939745,0.0340735150725126,0.0340735150725126
"406","mmu-miR-8103",19.243049501171,0.421932230005538,0.18439748263142,2.28816697486544,0.0221277991426808,0.0340735150725126,0.0340735150725126
"407","mmu-miR-335-5p",2243.68844842914,0.544225278351962,0.23948479345368,2.27248365336074,0.0230573142148531,0.0353507716709295,0.0353507716709295
"408","mmu-miR-378b",6501.24087903467,1.04639491248413,0.465848549664193,2.24621266555069,0.0246903893597054,0.0377617719619024,0.0377617719619024
"409","mmu-miR-450a-2-3p",12.5548385915314,0.841668226514299,0.37674693401135,2.23404134322416,0.0254803528946884,0.038874670431016,0.038874670431016
"410","mmu-miR-503-5p",49.1796146350598,-0.863456461255921,0.388434376269871,-2.22291463888361,0.0262215564732019,0.0399079298518975,0.0399079298518975
"411","mmu-miR-25-3p",25732.7474954376,-0.338852733902018,0.15637251862414,-2.16695834334223,0.0302380305911937,0.0459088347661919,0.0459088347661919
"412","mmu-miR-7661-3p",14.1712053000079,0.502761857020324,0.232687162097819,2.16067724788774,0.0307202796275204,0.0465278021543027,0.0465278021543027
"413","mmu-miR-491-5p",6.79487206689385,0.643342322123843,0.298988586042026,2.15172870188902,0.0314187281846157,0.0474704270876519,0.0474704270876519
"414","mmu-miR-467d-5p",124.96658085871,-0.432504742337239,0.2012679084624,-2.14890066499617,0.0316422751009602,0.0476927044999979,0.0476927044999979
"415","mmu-miR-6948-3p",24.3196111691606,0.470464591997832,0.220720667161594,2.13149315851513,0.0330485354721822,0.0496922557461245,0.0496922557461245
